id	name	url	category_id	cat_caption	description	desc_tokens	desc_tokens_rake
26522332	Платье 140 Д. Трехнить. Звезды	https://prom.ua/p26522332-product.html	35402	платья женские	ткань: трехнитка размеры s,m	['размеры s,m', 'трехнитка', 'ткань']	['трехнитка размеры s', 'ткань']
26522606	Платье Грация Д. Перед узоры. Макси. В расцветках	https://prom.ua/p26522606-product.html	35402	платья женские	ткань: микро-дайвинг размеры s,m цвета: синий, черный, белый, красный	['размеры s,m цвета', 'ткань', 'микро-дайвинг']	['микро-дайвинг размеры s', 'm цвета', 'синий', 'черный', 'белый', 'ткань']
26523186	Платье кр6 Д. Перед золотые заклепки Красное	https://prom.ua/p26523186-product.html	35402	платья женские	размеры s,m	['размеры s,m']	['размеры s']
26523625	Платье Золотой Ключик Д. Черное	https://prom.ua/p26523625-product.html	35402	платья женские	ткань: микро-дайвинг фурнитура, есть золото, есть серебро размеры s,m	['размеры s,m', 'фурнитура', 'ткань', 'серебро', 'микро-дайвинг', 'золото']	['серебро размеры s', 'микро-дайвинг фурнитура', 'золото', 'ткань']
26529696	Платье 122 ХД. Молочное	https://prom.ua/p26529696-product.html	35402	платья женские	размеры s,m,l цвет молочный украшения на воротнике перламутровые бусинки!	['размеры s,m,l', 'перламутровые бусинки', 'молочный украшения', 'цвет', 'воротник']	['l цвет молочный украшения', 'воротнике перламутровые бусинки', 'размеры s', 'm']
26535319	Платье 79 Ш. Макси Черное Камушки	https://prom.ua/p26535319-product.html	35402	платья женские	размеры s,m,l	['размеры s,m,l']	['размеры s', 'm']
26539426	Платье 346 Д. Венера. Золотые полосы. Короткое	https://prom.ua/p26539426-product.html	35402	платья женские	размеры: s, m, ткань: французский трикотаж	['французский трикотаж', 'ткань', 'размеры', 's', 'm']	['m', 's', 'размеры', 'ткань']
26545666	Платье А6 Д. Короткий рукав. В расцветках	https://prom.ua/p26545666-product.html	35402	платья женские	ткань: стрейч-гипюр один размер 42-44	['один размер', 'ткань', 'стрейч-гипюр']	['стрейч-гипюр', 'ткань']
26551770	Автошина зимняя 175/65 R 14 82 T Goodyear Ultra Grip Ice Arctic шип	https://prom.ua/p26551770-product.html	801222	шины	серия goodyear ultra grip ice arctic новинка зимнего сезона 2012/2013. при создании данной модели производитель применил инновационную технологию multicontrol ice — особая форма шипов не только повышает тяговые свойства при движении по обледенелым поверхностям, но способствует увеличению пятна контакта дорогой. эффективность покрышки на заснеженной дороге повышается благодаря особым v-образным прорезям на канавках. особый кремниевый полимер способствует улучшению сцепления на мокрой дороге. рисунок протектора характеризуется широкими остроугольными канавками большим числом ламелей. рейтинг модели: 3 из 5 (2 оценки)	['серия goodyear ultra grip ice arctic', 'инновационная технология multicontrol ice', 'широкие остроугольные канавки', 'особый кремниевый полимер', 'особый v-образный прорези', 'особая форма шипов', 'улучшение сцепления', 'тяговые свойства', 'рисунок протектора', 'рейтинг модели', 'пятна контакта', 'обледенелый поверхности', 'мокрая дорога', 'зимнее сезон', 'заснеженная дорога', 'данная модель', 'больший число', '2 оценки', 'эффективность', 'увеличение', 'создание', 'производитель', 'покрышки', 'новинка', 'ламеля', 'канавки', 'дорога', 'движение']	['создании данной модели производитель применил инновационную технологию multicontrol ice — особая форма шипов', 'серия goodyear ultra grip ice arctic новинка зимнего сезона 2012/2013', 'рисунок протектора характеризуется широкими остроугольными канавками большим числом ламелей', 'заснеженной дороге повышается благодаря особым v-образным прорезям', 'особый кремниевый полимер способствует улучшению сцепления', 'способствует увеличению пятна контакта дорогой', 'рейтинг модели', 'повышает тяговые свойства', 'мокрой дороге', 'обледенелым поверхностям', 'эффективность покрышки', '2 оценки', 'движении', 'канавках', '3', '5']
26551890	Автошина зимняя 195/55 R 16 91 T Michelin Alpin A4, Италия, XL	https://prom.ua/p26551890-product.html	801222	шины	направленный рисунок протектора глубокими канавками, доходящими до плечевых зон, обеспечивает своевременное удаление воды талого снега из пятна контакта, препятствует аквапланированию способствует самоочищению протектора. еще одна технология, унаследованная от предыдущих моделей - усовершенствованная резиновая смесь на основе подсолнечного масла «heliocompound+». данная смесь не только улучшает сцепление заснеженной обледенелой трассой, но значительно снижает сопротивление качению, что свою очередь сокращает потребление топлива продлевает срок службы покрышки. наличие силики подсолнечного масла предохраняет резину от затвердевания при низких температурах, обеспечивая надежность характеристик даже лютый мороз. как во всей продукции michelin, процессе производства эксплуатации шин alpin a-4 применение тяжелых металлов ароматических масел было сведено минимуму. высоком уровне экологической безопасности свидетельствует фирменная маркировка «green x» на боковине. естественно, при создании шины michelin alpin a4 не обошлось без абсолютно новых технологий разработок - говорит специалист компании авитех. например, контур протектора стал более гладким, без разрывов продольных канавок. эта, казалось бы, незначительная деталь существенно влияет на характеристики, упрощая передачу усилий одного блока на другой, повышая продольное поперечное сцепление улучшая тем самым управляемость на всех типах дорог. тяговые характеристики удалось усилить благодаря увеличению числа элементов протектора и, соответственно, числа режущих кромок. новый рисунок работает подобно тракторной гусенице, цепляясь даже самые скользкие поверхности (лед, укатанный снег). помимо увеличения числа режущих кромок (на 50% по сравнению предыдущим поколением), было также увеличено число плотность размещения ламелей. трехмерные ламели новой конструкции, разработанные исследовательским отделом мишлен, расположены под различными углами даже пересекаются друг другом, делая протектор более жестким обеспечивая надежное сцепление дорожным полотном, независимо от направления приложенных ним сил. при движении по прямой, маневрировании, либо экстренном торможении шины не теряют контакт дорогой ни на миг, обеспечивая высокую точность управления непревзойденный уровень безопасности. еще одна приятная деталь: характеристики покрышки остаются на высоком уровне даже при сильном износе протектора (до четырех миллиметров) благодаря увеличенной глубине ламелирования.	['режущие кромки', 'подсолнечный масло', 'высокий уровень', 'число', 'характеристики', 'покрышки', 'друг', 'процесс производства эксплуатации шин alpin a-4', 'шины michelin alpin a4', 'увеличение числа элементов протектора', 'разработанные исследовательский отдел мишлен', 'усовершенствованная резиновая смесь', 'увеличенная глубина ламелирования', 'сильное износ протектора', 'своевременное удаление воды', 'самые скользкие поверхность', 'продольное поперечное сцепление', 'одна приятная деталь', 'новые технологии разработок', 'непревзойдённый уровень безопасности', 'направленный рисунок протектора', 'заснеженная обледенелая трасса', 'высокая точность управления', 'вся продукция michelin', 'все типы дорог', 'экстренный торможение', 'экологическая безопасность', 'четыре миллиметров', 'фирменная маркировка', 'укатанный снег', 'увеличение числа', 'тяжёлые металлы', 'тяговые характеристики', 'трёхмерные ламель', 'тракторная гусеница', 'талый снег', 'срок службы', 'специалист компании', 'самоочищение протектора', 'самое управляемость', 'различные углы', 'пятна контакта', 'продольные канавки', 'предыдущий поколение', 'предыдущие модели', 'потребление топлива', 'плотность размещения', 'плечевые зоны', 'передача усилий', 'одно блок', 'одна технология', 'новый рисунок', 'новая конструкция', 'низкие температуры', 'незначительная деталь', 'надёжность характеристик', 'надёжное сцепление', 'лютый мороз', 'контур протектора', 'дорожный полотно', 'данная смесь', 'глубокие канавки', 'ароматические масла', 'green x', 'шины', 'сцепление', 'сравнение', 'сопротивление', 'создание', 'силы', 'силики', 'резина', 'разрывы', 'протектор', 'применение', 'очередь', 'основа', 'направление', 'наличие', 'минимум', 'миг', 'маневрирование', 'лёд', 'ламеля', 'контакт', 'качение', 'затвердевание', 'дорога', 'движение', 'боковина', 'аквапланирование', 'авитех', 'heliocompound']	['процессе производства эксплуатации шин alpin a-4 применение тяжелых металлов ароматических масел', 'высоком уровне экологической безопасности свидетельствует фирменная маркировка « green x »', 'тяговые характеристики удалось усилить благодаря увеличению числа элементов протектора', 'очередь сокращает потребление топлива продлевает срок службы покрышки', 'обеспечивая высокую точность управления непревзойденный уровень безопасности', 'основе подсолнечного масла « heliocompound+ »', 'наличие силики подсолнечного масла предохраняет резину', 'также увеличено число плотность размещения ламелей', 'обеспечивает своевременное удаление воды талого снега', 'новый рисунок работает подобно тракторной гусенице', 'жестким обеспечивая надежное сцепление дорожным полотном', 'создании шины michelin alpin a4', 'направленный рисунок протектора глубокими канавками', 'улучшает сцепление заснеженной обледенелой трассой', 'повышая продольное поперечное сцепление улучшая', 'препятствует аквапланированию способствует самоочищению протектора', 'упрощая передачу усилий одного блока', 'помимо увеличения числа режущих кромок', 'благодаря увеличенной глубине ламелирования', 'либо экстренном торможении шины', 'трехмерные ламели новой конструкции', 'значительно снижает сопротивление качению', 'абсолютно новых технологий разработок', 'разработанные исследовательским отделом мишлен', 'говорит специалист компании авитех', 'незначительная деталь существенно влияет', 'числа режущих кромок', 'высоком уровне', 'характеристики покрышки остаются', 'обеспечивая надежность характеристик', 'сильном износе протектора', 'контур протектора стал', 'всей продукции michelin', 'одна приятная деталь', 'теряют контакт дорогой', 'пересекаются друг другом', 'самые скользкие поверхности', 'разрывов продольных канавок', 'сравнению предыдущим поколением', 'усовершенствованная резиновая смесь', 'данная смесь', 'одна технология', 'характеристики', 'лютый мороз', 'пятна контакта', 'самым управляемость', 'плечевых зон', 'укатанный снег', 'четырех миллиметров', 'сведено минимуму', 'предыдущих моделей', 'различными углами', 'типах дорог', 'делая протектор', 'направления приложенных', 'низких температурах', 'доходящими', 'маневрировании', 'обошлось', 'сил', 'расположены', 'движении', 'независимо', 'гладким', 'боковине', 'унаследованная', 'например', 'эта', 'соответственно', 'естественно', 'цепляясь', 'миг', 'казалось', 'затвердевания', 'лед', 'прямой', '50']
26557786	Платье 345 Стиль Белые кружева. Синее	https://prom.ua/p26557786-product.html	35402	платья женские	ткань: трикотаж, длина 87см размеры s,m,l	['размеры s,m,l', 'трикотаж', 'ткань', 'длина', '87см']	['длина 87см размеры s', 'трикотаж', 'm', 'ткань']
26558097	Платье 037 Н/346 Стиль/4747. Белый верх. Юбка электрик	https://prom.ua/p26558097-product.html	35402	платья женские	ткань: плотный трикотаж длина 87см размеры s,m,l	['размеры s,m,l', 'плотный трикотаж', 'ткань', 'длина', '87см']	['плотный трикотаж длина 87см размеры s', 'm', 'ткань']
26560098	Платье 102 Нов. Лео Длинный рукав Открытая спина	https://prom.ua/p26560098-product.html	35402	платья женские	ткань масло размеры s,m	['размеры s,m', 'ткань', 'масло']	['ткань масло размеры s']
26560327	Платье 038 Н/128 Ф.Р/339 Стиль Черное. Белые бока	https://prom.ua/p26560327-product.html	35402	платья женские	ткань: плотный трикотаж, длина 100см размеры s,m,l	['размеры s,m,l', 'плотный трикотаж', 'ткань', 'длина', '100см']	['длина 100см размеры s', 'плотный трикотаж', 'm', 'ткань']
26560432	Платье 565 Н Синее. Черные вставки	https://prom.ua/p26560432-product.html	35402	платья женские	ткань трикотаж, длина 87см размеры s,m,l	['размеры s,m,l', 'трикотаж', 'ткань', 'длина', '87см']	['длина 87см размеры s', 'ткань трикотаж', 'm']
26592218	Платье Алла Д. Верх гипюр. Черная юбка	https://prom.ua/p26592218-product.html	35402	платья женские	пояс кож.зам комплекте размеры s,m	['размеры s,m', 'пояс', 'комплект', 'кож.зам']	['пояс кож.зам комплекте размеры s']
26598798	Платье 1323 4747. Съемный верх. В расцветках. 	https://prom.ua/p26598798-product.html	35402	платья женские	размеры: s, m, l. цвет: красный, черно-белый. со съемным верхом.	['цвет', 'размеры', 's', 'm', 'l']	['l. цвет', 'съемным верхом', 'm', 's', 'красный', 'черно-белый', 'размеры']
26627542	Платье 160 Стиль. Плечи золотые вставки Коралловое	https://prom.ua/p26627542-product.html	35402	платья женские	размер: универсальный ткань: французский трикотаж пояс +20грн	['французский трикотаж', 'универсальный ткань', 'размер', 'пояс', '20грн']	['универсальный ткань', 'размер']
26627599	Платье 166 Стиль Черное. Низ белый гипюр	https://prom.ua/p26627599-product.html	35402	платья женские	ткань: французский трикотаж размеры	['французский трикотаж', 'ткань', 'размеры']	['ткань']
26632205	Платье 161 Стиль Гипюр. Змейка вдоль спины	https://prom.ua/p26632205-product.html	35402	платья женские	размеры: s, m, ткань: французский трикотаж	['французский трикотаж', 'ткань', 'размеры', 's', 'm']	['m', 's', 'размеры', 'ткань']
26635006	Платье 138 Стиль. Один рукав. В расцветках	https://prom.ua/p26635006-product.html	35402	платья женские	ткань: мемори коттон цвета: баклажан, черный размеры: s, m,	['чёрный размеры', 'коттон цвета', 'ткань', 'баклажан', 's', 'm']	['мемори коттон цвета', 'черный размеры', 'm', 's', 'баклажан', 'ткань']
26635081	Платье 138 Стиль Один рукав Черное	https://prom.ua/p26635081-product.html	35402	платья женские	ткань: мемори коттон цвета: баклажан, черный размеры: s, m,	['чёрный размеры', 'коттон цвета', 'ткань', 'баклажан', 's', 'm']	['мемори коттон цвета', 'черный размеры', 'm', 's', 'баклажан', 'ткань']
26636060	Платье 153 Стиль Пуговицы на рукавах Красное	https://prom.ua/p26636060-product.html	35402	платья женские	размеры: s, m, ткань: французский трикотаж	['французский трикотаж', 'ткань', 'размеры', 's', 'm']	['m', 's', 'размеры', 'ткань']
26637440	Платье 102 Стиль Бантики на юбке	https://prom.ua/p26637440-product.html	35402	платья женские	ткань: вискоза, масло размеры: s, m,	['ткань', 'размеры', 'масло', 'вискоза', 's', 'm']	['масло размеры', 'm', 's', 'вискоза', 'ткань']
26640643	Платье 155 Стиль Юбка тюльпан Красное	https://prom.ua/p26640643-product.html	35402	платья женские	ткань: полированный француз размеры: s, m,	['полированный француз', 'ткань', 'размеры', 's', 'm']	['полированный француз размеры', 'm', 's', 'ткань']
26646415	Платье 330 Стиль Макси. Открытая спина. В расцветках.	https://prom.ua/p26646415-product.html	35402	платья женские	размер: 42-44 универсальный ткань: микромасло цвета: электрик, зеленый, черный, красный, розовый пурпур.	['универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'электрик', 'размер']	['42-44 универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'размер', 'черный', 'зеленый', 'электрик', 'красный']
26647699	Платье 330 Стиль Макси. Открытая спина Розовый пурпур	https://prom.ua/p26647699-product.html	35402	платья женские	размер: 42-44 универсальный ткань: микромасло цвета: электрик, зеленый, черный, красный, розовый пурпур.	['универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'электрик', 'размер']	['42-44 универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'размер', 'черный', 'зеленый', 'электрик', 'красный']
26647782	Платье 330 Стиль Макси. Открытая спина Электрик	https://prom.ua/p26647782-product.html	35402	платья женские	размер: 42-44 универсальный ткань: микромасло цвета: электрик, зеленый, черный, красный, розовый пурпур.	['универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'электрик', 'размер']	['42-44 универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'размер', 'черный', 'зеленый', 'электрик', 'красный']
26647864	Платье 330 Стиль Макси. Открытая спина Красное	https://prom.ua/p26647864-product.html	35402	платья женские	размер: 42-44 универсальный ткань: микромасло цвета: электрик, зеленый, черный, красный, розовый пурпур.	['универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'электрик', 'размер']	['42-44 универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'размер', 'черный', 'зеленый', 'электрик', 'красный']
26648561	Платье 330 Стиль Макси. Открытая спина Черное	https://prom.ua/p26648561-product.html	35402	платья женские	размер: 42-44 универсальный ткань: микромасло цвета: электрик, зеленый, черный, красный, розовый пурпур.	['универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'электрик', 'размер']	['42-44 универсальный ткань', 'розовый пурпур', 'микромасло цвета', 'размер', 'черный', 'зеленый', 'электрик', 'красный']
26649147	Платье 98 Стиль. В расцветках	https://prom.ua/p26649147-product.html	35402	платья женские	ткань: итальянский трикотаж размеры: s, m, цвета: черно-бежевое, черно-желтое, черно-розовое	['итальянский трикотаж', 'цвет', 'ткань', 'размеры', 's', 'm']	['итальянский трикотаж размеры', 'm', 's', 'черно-желтое', 'цвета', 'черно-бежевое', 'ткань']
26666473	Платье с кожаными вставками	https://prom.ua/p26666473-product.html	35402	платья женские	ткань: французский трикотаж, экокожа состав: шерсть 40%, вискоза 30%, полиэстер 30% размеры: 42, 44-46, 48-50 длина изделия: 78см длина рукава: 60 см	['французский трикотаж', 'длина изделия', 'экокожа', 'шерсть', 'ткань', 'состав', 'рукава', 'размеры', 'полиэстер', 'длина', 'вискоза', '78см']	['48-50 длина изделия', '78см длина рукава', 'французский трикотаж', 'экокожа состав', 'полиэстер 30', 'вискоза 30', 'шерсть 40', 'размеры', '44-46', 'ткань', '42']
26667650	Вибратор Calla Fun Factory	https://prom.ua/p26667650-product.html	161001	интимные игрушки	несовершеннолетним посещение этой странички строго запрещено! находясь на этой страничке, вы подтверждаете, что вам исполнилось 18 лет!!! если вас возникли какие-либо вопросы по этой категории товаров, звоните по телефонам: (066)-705-25-09; (063)-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс. почему именно fun factory ™: - всемирно известная торговая марка, которая не нужнается представлении; - товар сертифицирован украине, также европе сша; - настоящее немецкое качество. все товары полностью изготовлены германии из немецких комплектующих сырья: немецкий силикон, немецкие моторы, немецкая сборка; -гарантия на товар 1 год для всех покупателей. нежный вибратор похож на цветение лилии, сделан из нежного немецкого силикона, мощным моторчиком. спиралевидная форма вибратора позволит вам ласкать вагину клитор особой интенсивностью. это прекрасный подарок для нежных чувственных женщин! вибратор 100% водонепроницаемый, его поверхность шелковистая, приятная телу. заряжается от зарядного устройства. длина 18,8, диаметр 4 см.	['fun factory', 'товар', 'страничка', 'спиралевидная форма вибратора', 'немецкие комплектующие сырьё', 'нежный немецкое силикон', 'нежные чувственные женщины', 'настоящее немецкое качество', 'крупнейший европейский производитель', 'интим игрушек класса', 'известная торговая марк', 'цветение лилии', 'приятная тело', 'прекрасный подарок', 'особая интенсивность', 'несовершеннолетние посещение', 'немецкий силикон', 'немецкие моторы', 'немецкая сборка', 'нежный вибратор', 'мощный моторчик', 'категория товаров', 'какие-либо вопросы', 'зарядное устройство', 'европа сша', 'все покупатели', '18 лет', '1 год', 'украина', 'товары', 'телефоны', 'представление', 'поверхность', 'люкс', 'клитор', 'длина', 'диаметр', 'германия', 'гарантия', 'вибратор', 'вагин']	['-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс', 'почему именно fun factory ™', 'ласкать вагину клитор особой интенсивностью', 'всемирно известная торговая марка', 'спиралевидная форма вибратора позволит', 'товары полностью изготовлены германии', 'также европе сша', 'нежного немецкого силикона', 'возникли какие-либо вопросы', 'настоящее немецкое качество', 'это прекрасный подарок', 'нежных чувственных женщин', 'немецких комплектующих сырья', 'странички строго запрещено', 'товар сертифицирован украине', 'нежный вибратор похож', 'товар 1 год', 'диаметр 4 см', 'исполнилось 18 лет', 'немецкая сборка', 'нужнается представлении', 'зарядного устройства', 'цветение лилии', 'приятная телу', 'несовершеннолетним посещение', 'немецкий силикон', 'мощным моторчиком', 'длина 18,8', 'немецкие моторы', 'категории товаров', 'поверхность шелковистая', 'вибратор 100', 'заряжается', 'страничке', 'находясь', 'подтверждаете', '-705-25-09', 'водонепроницаемый', 'которая', 'телефонам', 'звоните', 'сделан', 'покупателей', '-гарантия', '063', '066']
26686591	Платье 303 Стиль Красное	https://prom.ua/p26686591-product.html	35402	платья женские	размеры: s, m, подъюбник фатин цвет платья: черный, электрик, красный цвет гипюра: белый черный при заказе указывайте цвет платья цвет гипюра. если не будет указано, вышлем на свой выбор	['цвет', 'платья', 'красный цвет гипюра', 'цвет гипюра', 'подъюбник фатин', 'электрик', 'размеры', 'заказ', 'выбор', 's', 'm']	['заказе указывайте цвет платья цвет гипюра', 'подъюбник фатин цвет платья', 'красный цвет гипюра', 'белый черный', 'черный', 'm', 's', 'вышлем', 'электрик', 'указано', 'размеры']
26686651	Платье 303 Стиль Электрик	https://prom.ua/p26686651-product.html	35402	платья женские	размеры: s, m, подъюбник фатин цвета: черный, электрик, красный	['подъюбник фатин цвета', 'электрик', 'размеры', 's', 'm']	['подъюбник фатин цвета', 'm', 's', 'черный', 'электрик', 'размеры']
26689207	Платье 316 Стиль Верх бирюза Фиолетовый низ	https://prom.ua/p26689207-product.html	35402	платья женские	ткань: микромасло,масло размеры: s, m,	['ткань', 'размеры', 'микромасло,масло', 's', 'm']	['масло размеры', 'm', 'микромасло', 's', 'ткань']
26689461	Зарядное устройство для FunFactory	https://prom.ua/p26689461-product.html	161001	интимные игрушки	несовершеннолетним посещение этой странички строго запрещено! находясь на этой страничке, вы подтверждаете, что вам исполнилось 18 лет!!! если вас возникли какие-либо вопросы по этой категории товаров, звоните по телефонам: (066)-705-25-09; (063)-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс. почему именно fun factory ™: - всемирно известная торговая марка, которая не нужнается представлении; - товар сертифицирован украине, также европе сша; - настоящее немецкое качество. все товары полностью изготовлены германии из немецких комплектующих сырья: немецкий силикон, немецкие моторы, немецкая сборка; -гарантия на товар 1 год для всех покупателей. зарядное устройство для вибраторов стимуляторов fun factory.	['fun factory', 'товар', 'страничка', 'вибраторы стимуляторов fun factory', 'немецкие комплектующие сырьё', 'настоящее немецкое качество', 'крупнейший европейский производитель', 'интим игрушек класса', 'известная торговая марк', 'несовершеннолетние посещение', 'немецкий силикон', 'немецкие моторы', 'немецкая сборка', 'категория товаров', 'какие-либо вопросы', 'зарядное устройство', 'европа сша', 'все покупатели', '18 лет', '1 год', 'украина', 'товары', 'телефоны', 'представление', 'люкс', 'германия', 'гарантия']	['-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс', 'почему именно fun factory ™', 'вибраторов стимуляторов fun factory', 'товары полностью изготовлены германии', 'всемирно известная торговая марка', 'странички строго запрещено', 'также европе сша', 'немецких комплектующих сырья', 'возникли какие-либо вопросы', 'настоящее немецкое качество', 'товар сертифицирован украине', 'товар 1 год', 'исполнилось 18 лет', 'немецкая сборка', 'нужнается представлении', 'зарядное устройство', 'немецкие моторы', 'несовершеннолетним посещение', 'категории товаров', 'немецкий силикон', 'страничке', 'находясь', 'телефонам', '-705-25-09', 'подтверждаете', 'звоните', 'покупателей', '-гарантия', 'которая', '063', '066']
26690448	Платье 311 Стиль Спина полоски Черное	https://prom.ua/p26690448-product.html	35402	платья женские	ткань: французкий трикотаж размеры: s,	['французкий трикотаж', 'ткань', 'размеры', 's']	['французкий трикотаж размеры', 's', 'ткань']
26697608	Платье 312 Стиль На бедре гипюр	https://prom.ua/p26697608-product.html	35402	платья женские	ткань: гипюр размеры: s,	['ткань', 'размеры', 'гипюр', 's']	['гипюр размеры', 's', 'ткань']
26697644	Платье 312 Стиль Бедро Гипюр	https://prom.ua/p26697644-product.html	35402	платья женские	ткань: гипюр размеры: s,	['ткань', 'размеры', 'гипюр', 's']	['гипюр размеры', 's', 'ткань']
26703631	Вибратор Semirealistic Fun Factory	https://prom.ua/p26703631-product.html	161001	интимные игрушки	несовершеннолетним посещение этой странички строго запрещено! находясь на этой страничке, вы подтверждаете, что вам исполнилось 18 лет!!! если вас возникли какие-либо вопросы по этой категории товаров, звоните по телефонам: (066)-705-25-09; (063)-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс. почему именно fun factory ™: - всемирно известная торговая марка, которая не нужнается представлении; - товар сертифицирован украине, также европе сша; - настоящее немецкое качество. все товары полностью изготовлены германии из немецких комплектующих сырья: немецкий силикон, немецкие моторы, немецкая сборка; -гарантия на товар 1 год для всех покупателей. инновационные технологии мощный дизайн воплощены этом вибраторе из нежного немецкого силикона. вибратор ребристой формой выраженной головкой, так же выступом для стимуляции клитора сделает свое дело на отлично!!! оргазм за несколько секунд гарантирован! кроме того вибратор 100% водонепроницаемый, имеет тихую, но мощную вибрацию. работает от 4-х батареек размера ааа (в комплект не входят). длина 21,9 см, диаметр 4 см.	['вибратор', 'fun factory', 'товар', 'страничка', 'немецкие комплектующие сырьё', 'нежный немецкое силикон', 'настоящее немецкое качество', 'крупнейший европейский производитель', 'интим игрушек класса', 'известная торговая марк', 'стимуляция клитора', 'ребристая форма', 'несовершеннолетние посещение', 'немецкий силикон', 'немецкие моторы', 'немецкая сборка', 'мощный дизайн', 'мощная вибрация', 'категория товаров', 'какие-либо вопросы', 'инновационные технологии', 'европа сша', 'выраженная головка', 'все покупатели', 'батарейки размера', '18 лет', '1 год', 'украина', 'товары', 'телефоны', 'секунды', 'представление', 'оргазм', 'люкс', 'комплект', 'длина', 'диаметр', 'дело', 'германия', 'гарантия', 'выступ']	['-410-94-54 fun factory ™ крупнейший европейский производитель интим игрушек класса люкс', 'почему именно fun factory ™', 'стимуляции клитора сделает свое дело', 'инновационные технологии мощный дизайн воплощены', 'вибратор ребристой формой выраженной головкой', 'всемирно известная торговая марка', 'товары полностью изготовлены германии', '4-х батареек размера ааа', 'также европе сша', 'нежного немецкого силикона', 'возникли какие-либо вопросы', 'настоящее немецкое качество', 'немецких комплектующих сырья', 'странички строго запрещено', 'несколько секунд гарантирован', 'длина 21,9 см', 'товар сертифицирован украине', 'товар 1 год', 'диаметр 4 см', 'исполнилось 18 лет', 'немецкая сборка', 'нужнается представлении', 'имеет тихую', 'вибратор 100', 'несовершеннолетним посещение', 'немецкий силикон', 'мощную вибрацию', 'немецкие моторы', 'категории товаров', 'страничке', 'находясь', 'кроме', 'подтверждаете', 'выступом', 'отлично', '-705-25-09', 'входят', 'водонепроницаемый', 'которая', 'работает', 'телефонам', 'звоните', 'оргазм', 'покупателей', 'комплект', '-гарантия', 'вибраторе', '066', '063']
